Habitat,Year,Sector,Taxa,Intercept
Crest,1995,1,Isopora,49
Crest,1995,1,Isopora,6
Crest,1995,1,Isopora,4
Crest,1995,1,Isopora,25
Crest,1995,1,Isopora,7
Crest,1995,1,Isopora,17
Crest,1995,1,Isopora,18
Crest,1995,1,Isopora,8
Crest,1995,1,Isopora,9
Crest,1995,1,Isopora,13
Crest,1995,1,Isopora,5
Crest,1995,1,Isopora,26
Crest,1995,1,Isopora,11
Crest,1995,1,Isopora,17
Crest,1995,1,Isopora,31
Crest,1995,1,Isopora,10
Crest,1995,1,Isopora,9
Crest,1995,1,Isopora,9
Crest,1995,1,Isopora,3
Crest,1995,1,Isopora,19
Crest,1995,1,Isopora,11
Crest,1995,1,Isopora,65
Crest,1995,1,Isopora,43
Crest,1995,1,Isopora,7
Crest,1995,1,Isopora,10
Crest,1995,1,Isopora,22
Crest,1995,1,Isopora,22
Crest,1995,1,Isopora,19
Crest,1995,1,Isopora,5
Crest,1995,1,Isopora,8
Crest,1995,1,Isopora,4
Crest,1995,1,Isopora,3
Crest,1995,1,Isopora,9
Crest,1995,1,Isopora,7
Crest,1995,1,Isopora,7
Crest,1995,1,Isopora,22
Crest,1995,1,Isopora,42
Crest,1995,1,Isopora,7
Crest,1995,1,Isopora,10
Crest,1995,1,Isopora,17
Crest,1995,1,Isopora,12
Crest,1995,1,Isopora,12
Crest,1995,1,Isopora,6
Crest,1995,1,Isopora,37
Crest,1995,1,Isopora,26
Crest,1995,1,Isopora,20
Crest,1995,1,Isopora,19
Crest,1995,1,Isopora,3
Crest,1995,1,Isopora,110
Crest,1995,1,Isopora,28
Crest,1995,1,Isopora,12
Crest,1995,1,Isopora,22
Crest,1995,1,Isopora,63
Crest,1995,1,Isopora,6
Crest,1995,1,Isopora,12
Crest,1995,1,Isopora,11
Crest,1995,1,Isopora,6
Crest,1995,1,Isopora,23
Crest,1995,1,Isopora,19
Crest,1995,1,Isopora,6
Crest,1995,1,Isopora,15
Crest,1995,1,Isopora,33
Crest,1995,1,Isopora,25
Crest,1995,1,Isopora,26
Crest,1995,1,Isopora,12
Crest,1995,1,Isopora,32
Crest,1995,1,Isopora,20
Crest,1995,1,Isopora,17
Crest,1995,1,Isopora,7
Crest,1995,1,Isopora,5
Crest,1995,1,Isopora,4
Crest,1995,1,Isopora,31
Crest,1995,1,Isopora,15
Crest,1995,1,Isopora,8
Crest,1995,1,Isopora,52
Crest,1995,1,Isopora,10
Crest,1995,1,Isopora,14
Crest,1995,1,Isopora,5
Crest,1995,1,Isopora,15
Crest,1995,1,Isopora,15
Crest,1995,1,Isopora,17
Crest,1995,1,Isopora,3
Crest,1995,1,Isopora,24
Crest,1995,1,Isopora,22
Crest,1995,1,Isopora,17
Crest,1995,1,Isopora,3
Crest,1995,1,Isopora,27
Crest,1995,1,Isopora,7
Crest,1995,1,Isopora,5
Crest,1995,1,Isopora,15
Crest,1995,1,Isopora,6
Crest,1995,1,Isopora,11
Crest,1995,1,Isopora,2
Crest,1995,1,Isopora,9
Crest,1995,1,Isopora,6
Crest,1995,1,Isopora,3
Crest,1995,1,Isopora,1
Crest,1995,1,Isopora,8
Crest,1995,1,Isopora,15
Crest,1995,1,Isopora,6
Crest,1995,1,Isopora,14
Crest,1995,1,Isopora,3
Crest,1995,1,Isopora,7
Crest,1995,1,Isopora,3
Crest,1995,1,Isopora,8
Crest,1995,1,Isopora,9
Crest,1995,1,Isopora,26
Crest,1995,1,Isopora,12
Crest,1995,1,Isopora,6
Crest,1995,1,Isopora,6
Crest,1995,1,Isopora,8
Crest,1995,1,Isopora,6
Crest,1995,1,Isopora,25
Crest,1995,1,Isopora,6
Crest,1995,1,Isopora,11
Crest,1995,1,Isopora,8
Crest,1995,1,Isopora,8
Crest,1995,1,Isopora,20
Crest,1995,1,Isopora,18
Crest,1995,1,Isopora,3
Crest,1995,1,Isopora,9
Crest,1995,1,Isopora,8
Crest,1995,1,Isopora,3
Crest,1995,1,Isopora,40
Crest,1995,1,Isopora,12
Crest,1995,1,Isopora,8
Crest,1995,1,Isopora,24
Crest,1995,1,Isopora,15
Crest,1995,1,Isopora,10
Crest,1995,1,Isopora,17
Crest,1995,1,Isopora,3
Crest,1995,1,Isopora,40
Crest,1995,1,Isopora,55
Crest,1995,1,Isopora,8
Crest,1995,1,Isopora,5
Crest,1995,1,Isopora,12
Crest,1995,1,Isopora,18
Crest,1995,1,Isopora,3
Crest,1995,1,Isopora,3
Crest,1995,1,Isopora,8
Crest,1995,1,Isopora,11
Crest,1995,1,Isopora,54
Crest,1995,1,Isopora,7
Crest,1995,1,Isopora,13
Crest,1995,1,Isopora,5
Crest,1995,1,Isopora,12
Crest,1995,1,Isopora,4
Crest,1995,1,Isopora,3
Crest,1995,1,Isopora,7
Crest,1995,1,Isopora,22
Crest,1995,1,Isopora,3
Crest,1995,1,Isopora,16
Crest,1995,1,Isopora,10
Crest,1995,1,Isopora,8
Crest,1995,1,Isopora,28
Crest,1995,1,Isopora,45
Crest,1995,1,Isopora,3
Crest,1995,1,Isopora,9
Crest,1995,1,Isopora,2
Crest,1995,1,Isopora,10
Crest,1995,1,Isopora,24
Crest,1995,1,Isopora,10
Crest,1995,1,Isopora,42
Crest,1995,1,Isopora,31
Crest,1995,1,Isopora,10
Crest,1995,1,Isopora,6
Crest,1995,1,Isopora,25
Crest,1995,1,Isopora,8
Crest,1995,1,Isopora,6
Crest,1995,1,Isopora,4
Crest,1995,1,Isopora,13
Crest,1995,1,Isopora,10
Crest,1995,1,Isopora,6
Crest,1995,1,Isopora,4
Crest,1995,1,Isopora,12
Crest,1995,1,Isopora,22
Crest,1995,1,Isopora,21
Crest,1995,1,Isopora,21
Crest,1995,1,Isopora,9
Crest,1995,1,Isopora,5
Crest,1995,1,Isopora,18
Crest,1995,1,Isopora,3
Crest,1995,1,Isopora,20
Crest,1995,1,Isopora,8
Crest,1995,1,Isopora,5
Crest,1995,1,Isopora,7
Crest,1995,1,Isopora,11
Crest,1995,1,Isopora,15
Crest,1995,1,Isopora,2
Crest,1995,1,Isopora,3
Crest,1995,1,Isopora,9
Crest,1995,1,Isopora,6
Crest,1995,1,Isopora,5
Crest,1995,1,Isopora,7
Crest,1995,1,Isopora,16
Crest,1995,1,Isopora,5
Crest,1995,1,Isopora,19
Crest,1995,1,Isopora,4
Crest,1995,1,Isopora,16
Crest,1995,1,Isopora,8
Crest,1995,1,Isopora,21
Crest,1995,1,Isopora,10
Crest,1995,1,Isopora,10
Crest,1995,1,Isopora,4
Crest,1995,1,Isopora,3
Crest,1995,1,Isopora,16
Crest,1995,1,Isopora,18
Crest,1995,1,Isopora,10
Crest,1995,1,Isopora,10
Crest,1995,1,Isopora,31
Crest,1995,1,Isopora,24
Crest,1995,1,Isopora,10
Crest,1995,1,Isopora,8
Crest,1995,1,Isopora,15
Crest,1995,1,Isopora,17
Crest,1995,1,Isopora,15
Crest,1995,1,Isopora,7
Crest,1995,1,Isopora,3
Crest,1995,1,Isopora,8
Crest,1995,1,Isopora,27
Crest,1995,1,Isopora,4
Crest,1995,1,Isopora,35
Crest,1995,1,Isopora,2
Crest,1995,1,Isopora,15
Crest,1995,1,Isopora,15
Crest,1995,1,Isopora,7
Crest,1995,1,Isopora,17
Crest,1995,1,Isopora,4
Crest,1995,1,Montipora,8
Crest,1995,1,Montipora,9
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,10
Crest,1995,1,Montipora,7
Crest,1995,1,Montipora,25
Crest,1995,1,Montipora,15
Crest,1995,1,Montipora,6
Crest,1995,1,Montipora,17
Crest,1995,1,Montipora,16
Crest,1995,1,Montipora,2
Crest,1995,1,Montipora,12
Crest,1995,1,Montipora,8
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,13
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,8
Crest,1995,1,Montipora,8
Crest,1995,1,Montipora,6
Crest,1995,1,Montipora,5
Crest,1995,1,Montipora,12
Crest,1995,1,Montipora,6
Crest,1995,1,Montipora,5
Crest,1995,1,Montipora,5
Crest,1995,1,Montipora,5
Crest,1995,1,Montipora,15
Crest,1995,1,Montipora,6
Crest,1995,1,Montipora,17
Crest,1995,1,Montipora,5
Crest,1995,1,Montipora,4
Crest,1995,1,Montipora,6
Crest,1995,1,Montipora,8
Crest,1995,1,Montipora,6
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,13
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,11
Crest,1995,1,Montipora,12
Crest,1995,1,Montipora,2
Crest,1995,1,Montipora,11
Crest,1995,1,Montipora,12
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,15
Crest,1995,1,Montipora,7
Crest,1995,1,Montipora,2
Crest,1995,1,Montipora,2
Crest,1995,1,Montipora,8
Crest,1995,1,Montipora,8
Crest,1995,1,Montipora,7
Crest,1995,1,Montipora,16
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,6
Crest,1995,1,Montipora,9
Crest,1995,1,Montipora,4
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,6
Crest,1995,1,Montipora,6
Crest,1995,1,Montipora,5
Crest,1995,1,Montipora,6
Crest,1995,1,Montipora,14
Crest,1995,1,Montipora,9
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,11
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,12
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,5
Crest,1995,1,Montipora,5
Crest,1995,1,Montipora,4
Crest,1995,1,Montipora,7
Crest,1995,1,Montipora,4
Crest,1995,1,Montipora,14
Crest,1995,1,Montipora,11
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,1
Crest,1995,1,Montipora,24
Crest,1995,1,Montipora,40
Crest,1995,1,Montipora,4
Crest,1995,1,Montipora,2
Crest,1995,1,Montipora,6
Crest,1995,1,Montipora,4
Crest,1995,1,Montipora,15
Crest,1995,1,Montipora,22
Crest,1995,1,Montipora,25
Crest,1995,1,Montipora,9
Crest,1995,1,Montipora,8
Crest,1995,1,Montipora,4
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,5
Crest,1995,1,Montipora,13
Crest,1995,1,Montipora,2
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,2
Crest,1995,1,Montipora,4
Crest,1995,1,Montipora,5
Crest,1995,1,Montipora,9
Crest,1995,1,Montipora,2
Crest,1995,1,Montipora,5
Crest,1995,1,Montipora,5
Crest,1995,1,Montipora,17
Crest,1995,1,Montipora,32
Crest,1995,1,Montipora,22
Crest,1995,1,Montipora,6
Crest,1995,1,Montipora,22
Crest,1995,1,Montipora,7
Crest,1995,1,Montipora,17
Crest,1995,1,Montipora,35
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,7
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,17
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,24
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,11
Crest,1995,1,Montipora,6
Crest,1995,1,Montipora,4
Crest,1995,1,Montipora,6
Crest,1995,1,Montipora,8
Crest,1995,1,Montipora,10
Crest,1995,1,Montipora,4
Crest,1995,1,Montipora,15
Crest,1995,1,Montipora,7
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,1
Crest,1995,1,Montipora,24
Crest,1995,1,Montipora,17
Crest,1995,1,Montipora,5
Crest,1995,1,Montipora,25
Crest,1995,1,Montipora,29
Crest,1995,1,Montipora,7
Crest,1995,1,Montipora,8
Crest,1995,1,Montipora,25
Crest,1995,1,Montipora,4
Crest,1995,1,Montipora,18
Crest,1995,1,Montipora,7
Crest,1995,1,Montipora,14
Crest,1995,1,Montipora,4
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,12
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,6
Crest,1995,1,Montipora,8
Crest,1995,1,Montipora,9
Crest,1995,1,Montipora,12
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,2
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,5
Crest,1995,1,Montipora,15
Crest,1995,1,Montipora,14
Crest,1995,1,Montipora,25
Crest,1995,1,Montipora,24
Crest,1995,1,Montipora,2
Crest,1995,1,Montipora,10
Crest,1995,1,Montipora,42
Crest,1995,1,Montipora,4
Crest,1995,1,Montipora,18
Crest,1995,1,Montipora,6
Crest,1995,1,Montipora,14
Crest,1995,1,Montipora,2
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,9
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,17
Crest,1995,1,Montipora,20
Crest,1995,1,Montipora,10
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,18
Crest,1995,1,Montipora,4
Crest,1995,1,Montipora,14
Crest,1995,1,Montipora,25
Crest,1995,1,Montipora,7
Crest,1995,1,Montipora,73
Crest,1995,1,Montipora,1
Crest,1995,1,Montipora,12
Crest,1995,1,Montipora,12
Crest,1995,1,Montipora,8
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,11
Crest,1995,1,Montipora,1
Crest,1995,1,Montipora,10
Crest,1995,1,Montipora,25
Crest,1995,1,Montipora,10
Crest,1995,1,Montipora,7
Crest,1995,1,Montipora,33
Crest,1995,1,Montipora,22
Crest,1995,1,Montipora,5
Crest,1995,1,Montipora,3
Crest,1995,1,Montipora,69
Crest,1995,1,Montipora,4
Crest,1995,1,Montipora,7
Crest,1995,1,Montipora,6
Crest,1995,1,Montipora,4
Crest,1995,1,Montipora,63
Crest,1995,1,Montipora,12
Crest,1995,1,Montipora,27
Crest,1995,1,Montipora,11
Crest,1995,1,Montipora,11
Crest,1995,1,Montipora,6
Crest,1995,1,Montipora,5
Crest,1995,1,Montipora,4
Crest,1995,1,Montipora,6
Crest,1995,1,Montipora,8
Crest,1995,1,Montipora,8
Crest,1995,1,Montipora,14
Crest,1995,1,Montipora,5
Crest,1995,1,Montipora,62
Crest,1995,1,Montipora,5
Crest,1995,1,Montipora,37
Crest,1995,1,Montipora,7
Crest,1995,1,Montipora,4
Crest,1995,1,Montipora,13
Crest,1995,1,Montipora,9
Crest,1995,1,Montipora,25
Crest,1995,1,Montipora,10
Crest,1995,1,Montipora,1
Crest,1995,1,Montipora,12
Crest,1995,1,Montipora,21
Crest,1995,1,Montipora,15
Crest,1995,1,Montipora,7
Crest,1995,1,Montipora,18
Crest,1995,1,Montipora,8
Crest,1995,1,Montipora,7
Crest,1995,1,Montipora,10
Crest,1995,1,Montipora,5
Crest,1995,1,Montipora,23
Crest,1995,1,Montipora,5
Crest,1995,1,Montipora,11
Crest,1995,1,Montipora,9
Crest,1995,1,Montipora,8
Crest,1995,1,Montipora,13
Crest,1995,1,Mussidae,3
Crest,1995,1,Mussidae,8
Crest,1995,1,Mussidae,37
Crest,1995,1,Mussidae,4
Crest,1995,1,Mussidae,9
Crest,1995,1,Mussidae,8
Crest,1995,1,Mussidae,18
Crest,1995,1,Mussidae,7
Crest,1995,1,Mussidae,9
Crest,1995,1,Mussidae,3
Crest,1995,1,Mussidae,15
Crest,1995,1,Mussidae,7
Crest,1995,1,Mussidae,3
Crest,1995,1,Mussidae,8
Crest,1995,1,Mussidae,4
Crest,1995,1,Mussidae,3
Crest,1995,1,Mussidae,30
Crest,1995,1,Mussidae,5
Crest,1995,1,Mussidae,26
Crest,1995,1,Mussidae,24
Crest,1995,1,Mussidae,9
Crest,1995,1,Mussidae,8
Crest,1995,1,Mussidae,4
Crest,1995,1,Mussidae,5
Crest,1995,1,Mussidae,7
Crest,1995,1,Mussidae,2
Crest,1995,1,Mussidae,42
Crest,1995,1,Mussidae,3
Crest,1995,1,Mussidae,18
Crest,1995,1,Mussidae,6
Crest,1995,1,Mussidae,3
Crest,1995,1,Mussidae,10
Crest,1995,1,Mussidae,10
Crest,1995,1,Mussidae,8
Crest,1995,1,Mussidae,8
Crest,1995,1,Mussidae,12
Crest,1995,1,Mussidae,11
Crest,1995,1,Mussidae,12
Crest,1995,1,Mussidae,14
Crest,1995,1,Mussidae,6
Crest,1995,1,Mussidae,7
Crest,1995,1,Mussidae,7
Crest,1995,1,Mussidae,12
Crest,1995,1,Mussidae,6
Crest,1995,1,Mussidae,6
Crest,1995,1,Mussidae,2
Crest,1995,1,Mussidae,4
Crest,1995,1,Mussidae,18
Crest,1995,1,Mussidae,10
Crest,1995,1,Mussidae,4
Crest,1995,1,Mussidae,12
Crest,1995,1,Mussidae,5
Crest,1995,1,Mussidae,9
Crest,1995,1,Mussidae,6
Crest,1995,1,Mussidae,5
Crest,1995,1,Mussidae,17
Crest,1995,1,Mussidae,11
Crest,1995,1,Mussidae,3
Crest,1995,1,Mussidae,8
Crest,1995,1,Mussidae,10
Crest,1995,1,Mussidae,10
Crest,1995,1,Mussidae,12
Crest,1995,1,Mussidae,3
Crest,1995,1,Mussidae,2
Crest,1995,1,Mussidae,3
Crest,1995,1,Mussidae,2
Crest,1995,1,Mussidae,8
Crest,1995,1,Mussidae,3
Crest,1995,1,Mussidae,3
Crest,1995,1,Mussidae,24
Crest,1995,1,Mussidae,10
Crest,1995,1,Mussidae,8
Crest,1995,1,Mussidae,3
Crest,1995,1,Mussidae,7
Crest,1995,1,Mussidae,13
Crest,1995,1,Mussidae,29
Crest,1995,1,Mussidae,8
Crest,1995,1,Mussidae,7
Crest,1995,1,Mussidae,5
Crest,1995,1,Mussidae,3
Crest,1995,1,Mussidae,15
Crest,1995,1,Mussidae,4
Crest,1995,1,Mussidae,25
Crest,1995,1,Mussidae,7
Crest,1995,1,Mussidae,3
Crest,1995,1,Mussidae,3
Crest,1995,1,Mussidae,20
Crest,1995,1,Mussidae,90
Crest,1995,1,Mussidae,3
Crest,1995,1,Mussidae,4
Crest,1995,1,Mussidae,13
Crest,1995,1,Mussidae,7
Crest,1995,1,Mussidae,3
Crest,1995,1,Mussidae,12
Crest,1995,1,Mussidae,22
Crest,1995,1,Mussidae,19
Crest,1995,1,Mussidae,12
Crest,1995,1,Mussidae,22
Crest,1995,1,other_Acropora,10
Crest,1995,1,other_Acropora,70
Crest,1995,1,other_Acropora,14
Crest,1995,1,other_Acropora,22
Crest,1995,1,other_Acropora,12
Crest,1995,1,other_Acropora,31
Crest,1995,1,other_Acropora,55
Crest,1995,1,other_Acropora,2
Crest,1995,1,other_Acropora,8
Crest,1995,1,other_Acropora,12
Crest,1995,1,other_Acropora,6
Crest,1995,1,other_Acropora,18
Crest,1995,1,other_Acropora,12
Crest,1995,1,other_Acropora,11
Crest,1995,1,other_Acropora,7
Crest,1995,1,other_Acropora,20
Crest,1995,1,other_Acropora,9
Crest,1995,1,other_Acropora,3
Crest,1995,1,other_Acropora,17
Crest,1995,1,other_Acropora,22
Crest,1995,1,other_Acropora,23
Crest,1995,1,other_Acropora,13
Crest,1995,1,other_Acropora,5
Crest,1995,1,other_Acropora,51
Crest,1995,1,other_Acropora,18
Crest,1995,1,other_Acropora,38
Crest,1995,1,other_Acropora,6
Crest,1995,1,other_Acropora,8
Crest,1995,1,other_Acropora,15
Crest,1995,1,other_Acropora,37
Crest,1995,1,other_Acropora,20
Crest,1995,1,other_Acropora,3
Crest,1995,1,other_Acropora,12
Crest,1995,1,other_Acropora,17
Crest,1995,1,other_Acropora,3
Crest,1995,1,other_Acropora,33
Crest,1995,1,other_Acropora,13
Crest,1995,1,other_Acropora,29
Crest,1995,1,other_Acropora,8
Crest,1995,1,other_Acropora,6
Crest,1995,1,other_Acropora,12
Crest,1995,1,other_Acropora,10
Crest,1995,1,other_Acropora,6
Crest,1995,1,other_Acropora,25
Crest,1995,1,other_Acropora,7
Crest,1995,1,other_Acropora,2
Crest,1995,1,other_Acropora,12
Crest,1995,1,other_Acropora,6
Crest,1995,1,other_Acropora,18
Crest,1995,1,other_Acropora,25
Crest,1995,1,other_Acropora,62
Crest,1995,1,other_Acropora,21
Crest,1995,1,other_Acropora,34
Crest,1995,1,other_Acropora,57
Crest,1995,1,other_Acropora,40
Crest,1995,1,other_Acropora,3
Crest,1995,1,other_Acropora,12
Crest,1995,1,other_Acropora,16
Crest,1995,1,other_Acropora,35
Crest,1995,1,other_Acropora,16
Crest,1995,1,other_Acropora,4
Crest,1995,1,other_Acropora,3
Crest,1995,1,other_Acropora,32
Crest,1995,1,other_Acropora,16
Crest,1995,1,other_Acropora,37
Crest,1995,1,other_Acropora,3
Crest,1995,1,other_Acropora,7
Crest,1995,1,other_Acropora,1
Crest,1995,1,other_Acropora,3
Crest,1995,1,other_Acropora,7
Crest,1995,1,other_Acropora,15
Crest,1995,1,other_Acropora,11
Crest,1995,1,other_Acropora,23
Crest,1995,1,other_Acropora,8
Crest,1995,1,other_Acropora,26
Crest,1995,1,other_Acropora,18
Crest,1995,1,other_Acropora,20
Crest,1995,1,other_Acropora,5
Crest,1995,1,other_Acropora,22
Crest,1995,1,other_Acropora,25
Crest,1995,1,other_Acropora,55
Crest,1995,1,other_Acropora,5
Crest,1995,1,other_Acropora,45
Crest,1995,1,other_Acropora,9
Crest,1995,1,other_Acropora,11
Crest,1995,1,other_Acropora,40
Crest,1995,1,other_Acropora,27
Crest,1995,1,other_Acropora,3
Crest,1995,1,other_Acropora,3
Crest,1995,1,other_Acropora,8
Crest,1995,1,other_Acropora,8
Crest,1995,1,other_Acropora,9
Crest,1995,1,other_Acropora,39
Crest,1995,1,other_Acropora,22
Crest,1995,1,other_Acropora,15
Crest,1995,1,other_Acropora,11
Crest,1995,1,other_Acropora,75
Crest,1995,1,other_Acropora,3
Crest,1995,1,other_Acropora,13
Crest,1995,1,other_Acropora,102
Crest,1995,1,other_Acropora,4
Crest,1995,1,other_Acropora,33
Crest,1995,1,other_Acropora,6
Crest,1995,1,other_Acropora,3
Crest,1995,1,other_Acropora,3
Crest,1995,1,other_Acropora,33
Crest,1995,1,other_Acropora,53
Crest,1995,1,other_Acropora,1
Crest,1995,1,other_Acropora,2
Crest,1995,1,other_Acropora,26
Crest,1995,1,other_Acropora,50
Crest,1995,1,other_Acropora,3
Crest,1995,1,other_Acropora,14
Crest,1995,1,other_Acropora,18
Crest,1995,1,other_Acropora,13
Crest,1995,1,other_Acropora,15
Crest,1995,1,other_Acropora,2
Crest,1995,1,other_Acropora,6
Crest,1995,1,other_Acropora,28
Crest,1995,1,other_Acropora,34
Crest,1995,1,other_Acropora,35
Crest,1995,1,other_Acropora,12
Crest,1995,1,other_Acropora,4
Crest,1995,1,other_Acropora,8
Crest,1995,1,other_Acropora,31
Crest,1995,1,other_Acropora,17
Crest,1995,1,other_Acropora,7
Crest,1995,1,other_Acropora,20
Crest,1995,1,other_Acropora,22
Crest,1995,1,other_Acropora,34
Crest,1995,1,other_Acropora,17
Crest,1995,1,other_Acropora,12
Crest,1995,1,other_Acropora,14
Crest,1995,1,other_Acropora,43
Crest,1995,1,other_Acropora,26
Crest,1995,1,other_Acropora,31
Crest,1995,1,other_Acropora,21
Crest,1995,1,other_Acropora,27
Crest,1995,1,other_Acropora,4
Crest,1995,1,other_Acropora,2
Crest,1995,1,other_Acropora,3
Crest,1995,1,other_Acropora,8
Crest,1995,1,other_Acropora,10
Crest,1995,1,other_Acropora,7
Crest,1995,1,other_Acropora,28
Crest,1995,1,other_Acropora,27
Crest,1995,1,other_Acropora,24
Crest,1995,1,other_Acropora,2
Crest,1995,1,other_Acropora,21
Crest,1995,1,other_Acropora,23
Crest,1995,1,other_Acropora,11
Crest,1995,1,other_Acropora,5
Crest,1995,1,other_Acropora,40
Crest,1995,1,other_Acropora,6
Crest,1995,1,other_Acropora,6
Crest,1995,1,other_Acropora,10
Crest,1995,1,other_Acropora,15
Crest,1995,1,other_Acropora,6
Crest,1995,1,other_Acropora,4
Crest,1995,1,other_Acropora,14
Crest,1995,1,other_Acropora,52
Crest,1995,1,other_Acropora,18
Crest,1995,1,other_Acropora,28
Crest,1995,1,other_Acropora,40
Crest,1995,1,other_Acropora,15
Crest,1995,1,other_Acropora,27
Crest,1995,1,other_Acropora,6
Crest,1995,1,other_Acropora,88
Crest,1995,1,other_Acropora,5
Crest,1995,1,other_Acropora,19
Crest,1995,1,other_Acropora,24
Crest,1995,1,other_Acropora,8
Crest,1995,1,other_Acropora,12
Crest,1995,1,other_Acropora,3
Crest,1995,1,other_Acropora,14
Crest,1995,1,other_Acropora,29
Crest,1995,1,other_Acropora,26
Crest,1995,1,other_Acropora,8
Crest,1995,1,other_Acropora,14
Crest,1995,1,other_Acropora,3
Crest,1995,1,other_Acropora,3
Crest,1995,1,other_Acropora,8
Crest,1995,1,other_Acropora,2
Crest,1995,1,other_Acropora,5
Crest,1995,1,other_Acropora,53
Crest,1995,1,other_Acropora,12
Crest,1995,1,other_Acropora,1
Crest,1995,1,other_Acropora,12
Crest,1995,1,other_Acropora,13
Crest,1995,1,other_Acropora,26
Crest,1995,1,other_Acropora,17
Crest,1995,1,other_Acropora,16
Crest,1995,1,other_Acropora,35
Crest,1995,1,other_Acropora,7
Crest,1995,1,other_Acropora,3
Crest,1995,1,other_Acropora,18
Crest,1995,1,other_Acropora,5
Crest,1995,1,other_Acropora,22
Crest,1995,1,other_Acropora,26
Crest,1995,1,other_Acropora,8
Crest,1995,1,other_Acropora,15
Crest,1995,1,other_Acropora,4
Crest,1995,1,other_Acropora,8
Crest,1995,1,other_Acropora,19
Crest,1995,1,other_Acropora,22
Crest,1995,1,other_Acropora,8
Crest,1995,1,other_Acropora,7
Crest,1995,1,other_Acropora,10
Crest,1995,1,other_Acropora,5
Crest,1995,1,other_Acropora,26
Crest,1995,1,other_Acropora,10
Crest,1995,1,other_Acropora,30
Crest,1995,1,other_Acropora,82
Crest,1995,1,other_Acropora,3
Crest,1995,1,other_Acropora,10
Crest,1995,1,other_Acropora,10
Crest,1995,1,other_Acropora,9
Crest,1995,1,other_Acropora,40
Crest,1995,1,other_Acropora,32
Crest,1995,1,other_Acropora,7
Crest,1995,1,other_Acropora,12
Crest,1995,1,other_Acropora,1
Crest,1995,1,other_Acropora,3
Crest,1995,1,other_Acropora,9
Crest,1995,1,other_Acropora,7
Crest,1995,1,other_Acropora,20
Crest,1995,1,other_Acropora,5
Crest,1995,1,other_Acropora,5
Crest,1995,1,other_Acropora,4
Crest,1995,1,other_Acropora,25
Crest,1995,1,other_Acropora,3
Crest,1995,1,other_Acropora,8
Crest,1995,1,other_Acropora,19
Crest,1995,1,other_Acropora,11
Crest,1995,1,other_Acropora,12
Crest,1995,1,other_Acropora,5
Crest,1995,1,other_Acropora,30
Crest,1995,1,other_Acropora,20
Crest,1995,1,other_Acropora,7
Crest,1995,1,other_Acropora,3
Crest,1995,1,other_Acropora,15
Crest,1995,1,other_Acropora,18
Crest,1995,1,other_Acropora,29
Crest,1995,1,other_Acropora,13
Crest,1995,1,other_Acropora,3
Crest,1995,1,other_Acropora,37
Crest,1995,1,other_Acropora,7
Crest,1995,1,other_Acropora,51
Crest,1995,1,other_Acropora,18
Crest,1995,1,other_Acropora,25
Crest,1995,1,other_Acropora,10
Crest,1995,1,other_Acropora,8
Crest,1995,1,other_Acropora,80
Crest,1995,1,other_Acropora,3
Crest,1995,1,other_Acropora,7
Crest,1995,1,other_Acropora,21
Crest,1995,1,other_Acropora,42
Crest,1995,1,other_Acropora,30
Crest,1995,1,other_Acropora,3
Crest,1995,1,other_Acropora,8
Crest,1995,1,other_Acropora,25
Crest,1995,1,other_Acropora,33
Crest,1995,1,other_Acropora,17
Crest,1995,1,other_Acropora,19
Crest,1995,1,other_Acropora,5
Crest,1995,1,other_Acropora,5
Crest,1995,1,other_Acropora,13
Crest,1995,1,other_Acropora,10
Crest,1995,1,other_Acropora,3
Crest,1995,1,other_Acropora,3
Crest,1995,1,other_Acropora,22
Crest,1995,1,other_Acropora,31
Crest,1995,1,other_Acropora,18
Crest,1995,1,other_Acropora,11
Crest,1995,1,other_Acropora,6
